"","ID_VIV","ID_HOG","UPM","VIV_SEL","HOGAR","RESUL_H","N_INF","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","TOT_PER","FAC_HOG","FAC_HOG_AM","DOMINIO","EST_DIS","UPM_DIS"
"1221","0102225.04","0102225.04.01","0102225","04","01","A","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000222","000222","U","0003","00252"
"1222","0102225.05","0102225.05.01","0102225","05","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000222","000222","U","0003","00252"
"1223","0102231.01","0102231.01.01","0102231","01","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000273","000273","U","0003","00209"
"1224","0102231.02","0102231.02.01","0102231","02","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000273","000273","U","0003","00209"
"1225","0102231.03","0102231.03.01","0102231","03","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000273","000273","U","0003","00209"
"1226","0102231.04","0102231.04.01","0102231","04","01","A","03","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000273","000273","U","0003","00209"
"1227","0102232.01","0102232.01.01","0102232","01","01","B","03","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000270","000270","U","0003","00211"
"1228","0102232.02","0102232.02.01","0102232","02","01","B","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000270","000270","U","0003","00211"
"1229","0102232.03","0102232.03.01","0102232","03","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000270","000270","U","0003","00211"
"1230","0102232.04","0102232.04.01","0102232","04","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000270","000270","U","0003","00211"
"1231","0102232.05","0102232.05.01","0102232","05","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000270","000270","U","0003","00211"
"1232","0102247.01","0102247.01.01","0102247","01","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000256","000256","U","0003","00226"
"1233","0102247.02","0102247.02.01","0102247","02","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000256","000256","U","0003","00226"
"1234","0102247.03","0102247.03.01","0102247","03","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000256","000256","U","0003","00226"
"1235","0102247.04","0102247.04.01","0102247","04","01","A","03","04","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000256","000256","U","0003","00226"
"1236","0102247.05","0102247.05.01","0102247","05","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000256","000256","U","0003","00226"
"1237","0102318.01","0102318.01.01","0102318","01","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","05","000299",NA,"C","0012","00294"
"1238","0102318.03","0102318.03.01","0102318","03","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","01","000299",NA,"C","0012","00294"
"1239","0102318.04","0102318.04.01","0102318","04","01","B","02","01","01","AGUASCALIENTES","002","ASIENTOS","03","000299",NA,"C","0012","00294"
"1240","0102318.05","0102318.05.01","0102318","05","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","04","000299",NA,"C","0012","00294"
"1241","0102318.06","0102318.06.01","0102318","06","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","04","000299",NA,"C","0012","00294"
"1242","0102318.08","0102318.08.01","0102318","08","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","04","000299",NA,"C","0012","00294"
"1243","0102318.10","0102318.10.01","0102318","10","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","05","000299",NA,"C","0012","00294"
"1244","0102318.11","0102318.11.01","0102318","11","01","B","08","03","01","AGUASCALIENTES","002","ASIENTOS","08","000299",NA,"C","0012","00294"
"1245","0102318.12","0102318.12.01","0102318","12","01","B","02","01","01","AGUASCALIENTES","002","ASIENTOS","04","000299",NA,"C","0012","00294"
"1246","0102318.13","0102318.13.01","0102318","13","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","02","000299",NA,"C","0012","00294"
"1247","0102318.14","0102318.14.01","0102318","14","01","B","02","05","01","AGUASCALIENTES","002","ASIENTOS","07","000299",NA,"C","0012","00294"
"1248","0102318.15","0102318.15.01","0102318","15","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","03","000299",NA,"C","0012","00294"
"1249","0102318.16","0102318.16.01","0102318","16","01","A","01","01","01","AGUASCALIENTES","002","ASIENTOS","04","000299",NA,"C","0012","00294"
"1250","0102318.17","0102318.17.01","0102318","17","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","04","000299",NA,"C","0012","00294"
"1251","0102318.18","0102318.18.01","0102318","18","01","A","01","01","01","AGUASCALIENTES","002","ASIENTOS","03","000299",NA,"C","0012","00294"
"1252","0102318.20","0102318.20.01","0102318","20","01","A","02","02","01","AGUASCALIENTES","002","ASIENTOS","05","000299",NA,"C","0012","00294"
"1253","0102338.01","0102338.01.01","0102338","01","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","01","000321",NA,"C","0013","00296"
"1254","0102338.02","0102338.02.01","0102338","02","01","A","01","02","01","AGUASCALIENTES","002","ASIENTOS","05","000321",NA,"C","0013","00296"
"1255","0102338.03","0102338.03.01","0102338","03","01","B","01","02","01","AGUASCALIENTES","002","ASIENTOS","03","000321",NA,"C","0013","00296"
"1256","0102338.04","0102338.04.01","0102338","04","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","01","000321",NA,"C","0013","00296"
"1257","0102338.05","0102338.05.01","0102338","05","01","B","01","02","01","AGUASCALIENTES","002","ASIENTOS","05","000321",NA,"C","0013","00296"
"1258","0102338.06","0102338.06.01","0102338","06","01","B","01","05","01","AGUASCALIENTES","002","ASIENTOS","05","000321",NA,"C","0013","00296"
"1259","0102338.07","0102338.07.01","0102338","07","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","05","000321",NA,"C","0013","00296"
"1260","0102338.08","0102338.08.01","0102338","08","01","B","05","02","01","AGUASCALIENTES","002","ASIENTOS","05","000321",NA,"C","0013","00296"
"1261","0102338.09","0102338.09.01","0102338","09","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","01","000321",NA,"C","0013","00296"
"1262","0102338.12","0102338.12.01","0102338","12","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","05","000321",NA,"C","0013","00296"
"1263","0102338.13","0102338.13.01","0102338","13","01","A","03","02","01","AGUASCALIENTES","002","ASIENTOS","03","000321",NA,"C","0013","00296"
"1264","0102338.14","0102338.14.01","0102338","14","01","B","01","02","01","AGUASCALIENTES","002","ASIENTOS","03","000321",NA,"C","0013","00296"
"1265","0102338.15","0102338.15.01","0102338","15","01","B","02","04","01","AGUASCALIENTES","002","ASIENTOS","04","000321",NA,"C","0013","00296"
"1266","0102338.16","0102338.16.01","0102338","16","01","B","01","01","01","AGUASCALIENTES","002","ASIENTOS","02","000321",NA,"C","0013","00296"
"1267","0102338.17","0102338.17.01","0102338","17","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","03","000321",NA,"C","0013","00296"
"1268","0102338.18","0102338.18.01","0102338","18","01","A","01","01","01","AGUASCALIENTES","002","ASIENTOS","01","000321",NA,"C","0013","00296"
"1269","0102338.19","0102338.19.01","0102338","19","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","04","000321",NA,"C","0013","00296"
"1270","0102338.20","0102338.20.01","0102338","20","01","B","02","02","01","AGUASCALIENTES","002","ASIENTOS","02","000321",NA,"C","0013","00296"
"1271","0102440.02","0102440.02.01","0102440","02","01","B","01","02","01","AGUASCALIENTES","003","CALVILLO","02","000215",NA,"C","0010","00288"
"1272","0102440.03","0102440.03.01","0102440","03","01","B","02","02","01","AGUASCALIENTES","003","CALVILLO","02","000215",NA,"C","0010","00288"
"1273","0102440.04","0102440.04.01","0102440","04","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","03","000215",NA,"C","0010","00288"
"1274","0102440.05","0102440.05.01","0102440","05","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","02","000215",NA,"C","0010","00288"
"1275","0102440.06","0102440.06.01","0102440","06","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","02","000215",NA,"C","0010","00288"
"1276","0102440.07","0102440.07.01","0102440","07","01","B","02","03","01","AGUASCALIENTES","003","CALVILLO","03","000215",NA,"C","0010","00288"
"1277","0102440.08","0102440.08.01","0102440","08","01","B","02","01","01","AGUASCALIENTES","003","CALVILLO","03","000215",NA,"C","0010","00288"
"1278","0102440.09","0102440.09.01","0102440","09","01","B","02","02","01","AGUASCALIENTES","003","CALVILLO","03","000215",NA,"C","0010","00288"
"1279","0102440.10","0102440.10.01","0102440","10","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","01","000215",NA,"C","0010","00288"
"1280","0102440.11","0102440.11.01","0102440","11","01","B","02","03","01","AGUASCALIENTES","003","CALVILLO","04","000215",NA,"C","0010","00288"
"1281","0102440.13","0102440.13.01","0102440","13","01","A","02","03","01","AGUASCALIENTES","003","CALVILLO","05","000215",NA,"C","0010","00288"
"1282","0102440.14","0102440.14.01","0102440","14","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","04","000215",NA,"C","0010","00288"
"1283","0102440.15","0102440.15.01","0102440","15","01","B","04","03","01","AGUASCALIENTES","003","CALVILLO","07","000215",NA,"C","0010","00288"
"1284","0102440.17","0102440.17.01","0102440","17","01","A","02","01","01","AGUASCALIENTES","003","CALVILLO","08","000215",NA,"C","0010","00288"
"1285","0102440.19","0102440.19.01","0102440","19","01","B","01","04","01","AGUASCALIENTES","003","CALVILLO","06","000215",NA,"C","0010","00288"
"1286","0102440.20","0102440.20.01","0102440","20","01","A","01","01","01","AGUASCALIENTES","003","CALVILLO","01","000215",NA,"C","0010","00288"
"1287","0102441.01","0102441.01.01","0102441","01","01","B","02","01","01","AGUASCALIENTES","003","CALVILLO","04","000221",NA,"C","0010","00286"
"1288","0102441.02","0102441.02.01","0102441","02","01","B","01","05","01","AGUASCALIENTES","003","CALVILLO","05","000221",NA,"C","0010","00286"
"1289","0102441.03","0102441.03.01","0102441","03","01","B","02","01","01","AGUASCALIENTES","003","CALVILLO","04","000221",NA,"C","0010","00286"
"1290","0102441.04","0102441.04.01","0102441","04","01","A","01","01","01","AGUASCALIENTES","003","CALVILLO","04","000221",NA,"C","0010","00286"
"1291","0102441.05","0102441.05.01","0102441","05","01","B","02","02","01","AGUASCALIENTES","003","CALVILLO","05","000221",NA,"C","0010","00286"
"1292","0102441.06","0102441.06.01","0102441","06","01","B","02","02","01","AGUASCALIENTES","003","CALVILLO","02","000221",NA,"C","0010","00286"
"1293","0102441.07","0102441.07.01","0102441","07","01","A","01","03","01","AGUASCALIENTES","003","CALVILLO","03","000221",NA,"C","0010","00286"
"1294","0102441.08","0102441.08.01","0102441","08","01","B","01","02","01","AGUASCALIENTES","003","CALVILLO","02","000221",NA,"C","0010","00286"
"1295","0102441.09","0102441.09.01","0102441","09","01","B","02","03","01","AGUASCALIENTES","003","CALVILLO","04","000221",NA,"C","0010","00286"
"1296","0102441.10","0102441.10.01","0102441","10","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","04","000221",NA,"C","0010","00286"
"1297","0102441.11","0102441.11.01","0102441","11","01","A","02","01","01","AGUASCALIENTES","003","CALVILLO","06","000221",NA,"C","0010","00286"
"1298","0102441.12","0102441.12.01","0102441","12","01","A","02","03","01","AGUASCALIENTES","003","CALVILLO","03","000221",NA,"C","0010","00286"
"1299","0102441.13","0102441.13.01","0102441","13","01","B","02","02","01","AGUASCALIENTES","003","CALVILLO","05","000221",NA,"C","0010","00286"
"1300","0102441.14","0102441.14.01","0102441","14","01","B","02","03","01","AGUASCALIENTES","003","CALVILLO","06","000221",NA,"C","0010","00286"
"1301","0102441.16","0102441.16.01","0102441","16","01","B","01","04","01","AGUASCALIENTES","003","CALVILLO","07","000221",NA,"C","0010","00286"
"1302","0102441.18","0102441.18.01","0102441","18","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","03","000221",NA,"C","0010","00286"
"1303","0102441.19","0102441.19.01","0102441","19","01","A","02","02","01","AGUASCALIENTES","003","CALVILLO","02","000221",NA,"C","0010","00286"
"1304","0102441.20","0102441.20.01","0102441","20","01","B","02","02","01","AGUASCALIENTES","003","CALVILLO","04","000221",NA,"C","0010","00286"
"1305","0102470.01","0102470.01.01","0102470","01","01","B","04","03","01","AGUASCALIENTES","003","CALVILLO","04","000253",NA,"C","0012","00295"
"1306","0102470.02","0102470.02.01","0102470","02","01","B","04","03","01","AGUASCALIENTES","003","CALVILLO","04","000253",NA,"C","0012","00295"
"1307","0102470.03","0102470.03.01","0102470","03","01","B","02","02","01","AGUASCALIENTES","003","CALVILLO","05","000253",NA,"C","0012","00295"
"1308","0102470.04","0102470.04.01","0102470","04","01","B","01","03","01","AGUASCALIENTES","003","CALVILLO","03","000253",NA,"C","0012","00295"
"1309","0102470.05","0102470.05.01","0102470","05","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","03","000253",NA,"C","0012","00295"
"1310","0102470.06","0102470.06.01","0102470","06","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","01","000253",NA,"C","0012","00295"
"1311","0102470.07","0102470.07.01","0102470","07","01","B","02","01","01","AGUASCALIENTES","003","CALVILLO","06","000253",NA,"C","0012","00295"
"1312","0102470.09","0102470.09.01","0102470","09","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","02","000253",NA,"C","0012","00295"
"1313","0102470.10","0102470.10.01","0102470","10","01","B","02","03","01","AGUASCALIENTES","003","CALVILLO","05","000253",NA,"C","0012","00295"
"1314","0102470.11","0102470.11.01","0102470","11","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","01","000253",NA,"C","0012","00295"
"1315","0102470.12","0102470.12.01","0102470","12","01","A","02","02","01","AGUASCALIENTES","003","CALVILLO","05","000253",NA,"C","0012","00295"
"1316","0102470.13","0102470.13.01","0102470","13","01","B","02","01","01","AGUASCALIENTES","003","CALVILLO","05","000253",NA,"C","0012","00295"
"1317","0102470.14","0102470.14.01","0102470","14","01","B","02","02","01","AGUASCALIENTES","003","CALVILLO","04","000253",NA,"C","0012","00295"
"1318","0102470.15","0102470.15.01","0102470","15","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","01","000253",NA,"C","0012","00295"
"1319","0102470.16","0102470.16.01","0102470","16","01","A","01","01","01","AGUASCALIENTES","003","CALVILLO","07","000253",NA,"C","0012","00295"
"1320","0102470.18","0102470.18.01","0102470","18","01","B","01","03","01","AGUASCALIENTES","003","CALVILLO","03","000253",NA,"C","0012","00295"
"1321","0102470.19","0102470.19.01","0102470","19","01","B","01","01","01","AGUASCALIENTES","003","CALVILLO","05","000253",NA,"C","0012","00295"
"1322","0102470.20","0102470.20.01","0102470","20","01","B","03","02","01","AGUASCALIENTES","003","CALVILLO","04","000253",NA,"C","0012","00295"
"1323","0102549.01","0102549.01.01","0102549","01","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000204","000204","U","0004","00267"
"1324","0102549.02","0102549.02.01","0102549","02","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000204","000204","U","0004","00267"
"1325","0102549.03","0102549.03.01","0102549","03","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000204","000204","U","0004","00267"
"1326","0102549.04","0102549.04.01","0102549","04","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000204","000204","U","0004","00267"
"1327","0102549.04","0102549.04.02","0102549","04","02","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","06","000204","000204","U","0004","00267"
"1328","0102549.04","0102549.04.03","0102549","04","03","B","04","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000204","000204","U","0004","00267"
"1329","0102550.01","0102550.01.01","0102550","01","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000308","000308","U","0006","00272"
"1330","0102550.02","0102550.02.01","0102550","02","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000308","000308","U","0006","00272"
"1331","0102550.03","0102550.03.01","0102550","03","01","A","02","03","01","AGUASCALIENTES","005","JESUS MARIA","05","000308","000308","U","0006","00272"
"1332","0102550.04","0102550.04.01","0102550","04","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000308","000308","U","0006","00272"
"1333","0102550.05","0102550.05.01","0102550","05","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000308","000308","U","0006","00272"
"1334","0102550.05","0102550.05.02","0102550","05","02","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000308","000308","U","0006","00272"
"1335","0102551.01","0102551.01.01","0102551","01","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000306","000306","U","0004","00258"
"1336","0102551.02","0102551.02.01","0102551","02","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000306","000306","U","0004","00258"
"1337","0102551.03","0102551.03.01","0102551","03","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000306","000306","U","0004","00258"
"1338","0102551.04","0102551.04.01","0102551","04","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000306","000306","U","0004","00258"
"1339","0102551.05","0102551.05.01","0102551","05","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000306","000306","U","0004","00258"
"1340","0102555.01","0102555.01.01","0102555","01","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000305","000305","U","0005","00268"
"1341","0102555.02","0102555.02.01","0102555","02","01","A","01","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000305","000305","U","0005","00268"
"1342","0102555.03","0102555.03.01","0102555","03","01","A","01","04","01","AGUASCALIENTES","005","JESUS MARIA","06","000305","000305","U","0005","00268"
"1343","0102555.04","0102555.04.01","0102555","04","01","A","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000305","000305","U","0005","00268"
"1344","0102555.05","0102555.05.01","0102555","05","01","A","02","04","01","AGUASCALIENTES","005","JESUS MARIA","04","000305","000305","U","0005","00268"
"1345","0102585.01","0102585.01.01","0102585","01","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000221","000221","U","0004","00264"
"1346","0102585.02","0102585.02.01","0102585","02","01","A","03","03","01","AGUASCALIENTES","005","JESUS MARIA","03","000221","000221","U","0004","00264"
"1347","0102585.03","0102585.03.01","0102585","03","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000221","000221","U","0004","00264"
"1348","0102585.04","0102585.04.01","0102585","04","01","A","01","02","01","AGUASCALIENTES","005","JESUS MARIA","05","000221","000221","U","0004","00264"
"1349","0102585.05","0102585.05.01","0102585","05","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","07","000221","000221","U","0004","00264"
"1350","0102592.01","0102592.01.01","0102592","01","01","B","03","04","01","AGUASCALIENTES","005","JESUS MARIA","04","000214","000214","U","0004","00266"
"1351","0102592.02","0102592.02.01","0102592","02","01","A","01","03","01","AGUASCALIENTES","005","JESUS MARIA","03","000214","000214","U","0004","00266"
"1352","0102592.03","0102592.03.01","0102592","03","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000214","000214","U","0004","00266"
"1353","0102592.05","0102592.05.01","0102592","05","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000214","000214","U","0004","00266"
"1354","0102615.01","0102615.01.01","0102615","01","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000254","000254","U","0004","00261"
"1355","0102615.02","0102615.02.01","0102615","02","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","03","000254","000254","U","0004","00261"
"1356","0102615.03","0102615.03.01","0102615","03","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","03","000254","000254","U","0004","00261"
"1357","0102615.04","0102615.04.01","0102615","04","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","05","000254","000254","U","0004","00261"
"1358","0102615.05","0102615.05.01","0102615","05","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000254","000254","U","0004","00261"
"1359","0102623.01","0102623.01.01","0102623","01","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","05","000238","000238","U","0004","00262"
"1360","0102623.02","0102623.02.01","0102623","02","01","A","04","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000238","000238","U","0004","00262"
"1361","0102623.03","0102623.03.01","0102623","03","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000238","000238","U","0004","00262"
"1362","0102623.05","0102623.05.01","0102623","05","01","A","02","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000238","000238","U","0004","00262"
"1363","0102627.01","0102627.01.01","0102627","01","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000229","000229","U","0004","00263"
"1364","0102627.01","0102627.01.02","0102627","01","02","B","02","03","01","AGUASCALIENTES","005","JESUS MARIA","04","000229","000229","U","0004","00263"
"1365","0102627.02","0102627.02.01","0102627","02","01","B","01","03","01","AGUASCALIENTES","005","JESUS MARIA","07","000229","000229","U","0004","00263"
"1366","0102627.03","0102627.03.01","0102627","03","01","B","04","04","01","AGUASCALIENTES","005","JESUS MARIA","04","000229","000229","U","0004","00263"
"1367","0102627.04","0102627.04.01","0102627","04","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","05","000229","000229","U","0004","00263"
"1368","0102627.05","0102627.05.01","0102627","05","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","03","000229","000229","U","0004","00263"
"1369","0102631.01","0102631.01.01","0102631","01","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000254","000254","U","0004","00260"
"1370","0102631.02","0102631.02.01","0102631","02","01","A","02","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000254","000254","U","0004","00260"
"1371","0102631.03","0102631.03.01","0102631","03","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000254","000254","U","0004","00260"
"1372","0102631.04","0102631.04.01","0102631","04","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000254","000254","U","0004","00260"
"1373","0102631.05","0102631.05.01","0102631","05","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000254","000254","U","0004","00260"
"1374","0102641.01","0102641.01.01","0102641","01","01","A","01","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000228","000228","U","0007","00274"
"1375","0102641.03","0102641.03.01","0102641","03","01","A","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000228","000228","U","0007","00274"
"1376","0102641.03","0102641.03.02","0102641","03","02","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000228","000228","U","0007","00274"
"1377","0102641.04","0102641.04.01","0102641","04","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000228","000228","U","0007","00274"
"1378","0102641.05","0102641.05.01","0102641","05","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","05","000228","000228","U","0007","00274"
"1379","0102682.02","0102682.02.01","0102682","02","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","05","000309","000309","C","0013","00297"
"1380","0102682.03","0102682.03.01","0102682","03","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","03","000309","000309","C","0013","00297"
"1381","0102682.04","0102682.04.01","0102682","04","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","03","000309","000309","C","0013","00297"
"1382","0102682.05","0102682.05.01","0102682","05","01","A","02","01","01","AGUASCALIENTES","005","JESUS MARIA","05","000309","000309","C","0013","00297"
"1383","0102682.06","0102682.06.01","0102682","06","01","A","02","04","01","AGUASCALIENTES","005","JESUS MARIA","05","000309","000309","C","0013","00297"
"1384","0102682.07","0102682.07.01","0102682","07","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","03","000309","000309","C","0013","00297"
"1385","0102682.08","0102682.08.01","0102682","08","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000309","000309","C","0013","00297"
"1386","0102682.09","0102682.09.01","0102682","09","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000309","000309","C","0013","00297"
"1387","0102682.10","0102682.10.01","0102682","10","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000309","000309","C","0013","00297"
"1388","0102682.11","0102682.11.01","0102682","11","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000309","000309","C","0013","00297"
"1389","0102682.12","0102682.12.01","0102682","12","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000309","000309","C","0013","00297"
"1390","0102682.13","0102682.13.01","0102682","13","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000309","000309","C","0013","00297"
"1391","0102682.15","0102682.15.01","0102682","15","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","03","000309","000309","C","0013","00297"
"1392","0102682.16","0102682.16.01","0102682","16","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000309","000309","C","0013","00297"
"1393","0102682.18","0102682.18.01","0102682","18","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","03","000309","000309","C","0013","00297"
"1394","0102713.01","0102713.01.01","0102713","01","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000332","000332","U","0006","00271"
"1395","0102713.04","0102713.04.01","0102713","04","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000332","000332","U","0006","00271"
"1396","0102720.01","0102720.01.01","0102720","01","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000523","000523","U","0006","00270"
"1397","0102720.02","0102720.02.01","0102720","02","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000523","000523","U","0006","00270"
"1398","0102720.03","0102720.03.01","0102720","03","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000523","000523","U","0006","00270"
"1399","0102720.04","0102720.04.01","0102720","04","01","A","02","03","01","AGUASCALIENTES","005","JESUS MARIA","03","000523","000523","U","0006","00270"
"1400","0102720.05","0102720.05.01","0102720","05","01","A","01","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000523","000523","U","0006","00270"
"1401","0102729.01","0102729.01.01","0102729","01","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000260","000260","U","0004","00259"
"1402","0102729.02","0102729.02.01","0102729","02","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","03","000260","000260","U","0004","00259"
"1403","0102729.03","0102729.03.01","0102729","03","01","A","01","02","01","AGUASCALIENTES","005","JESUS MARIA","06","000260","000260","U","0004","00259"
"1404","0102729.04","0102729.04.01","0102729","04","01","B","03","03","01","AGUASCALIENTES","005","JESUS MARIA","05","000260","000260","U","0004","00259"
"1405","0102729.05","0102729.05.01","0102729","05","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","05","000260","000260","U","0004","00259"
"1406","0102740.02","0102740.02.01","0102740","02","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","06","000283","000283","U","0005","00269"
"1407","0102740.03","0102740.03.01","0102740","03","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","03","000283","000283","U","0005","00269"
"1408","0102740.04","0102740.04.01","0102740","04","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000283","000283","U","0005","00269"
"1409","0102740.05","0102740.05.01","0102740","05","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000283","000283","U","0005","00269"
"1410","0102746.02","0102746.02.01","0102746","02","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000263","000263","U","0008","00278"
