Unnamed: 0,ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_5A_1,BP1_5A_2,BP1_5A_3,BP1_5A_4,BP1_5A_9,BP1_6,BP1_7,BP1_8,BP1_9,BP1_10_1,BP1_10_2,BP1_10_9,BP1_11,BP1_12_1,BP1_12_2,BP1_12_3,BP1_12_4,BP1_12_5,BP1_12_9,BP1_13,BP1_14_1,BP1_14_2,BP1_14_3,BP1_14_4,BP1_14_9,BP1_15,BP1_16_1,BP1_16_2,BP1_16_3,BP1_16_4,BP1_16_9,BP1_17,BP1_18,BP1_19_1,BP1_19_2,BP1_19_3,BP1_19_4,BP1_19_5,BP1_19_6,BP1_19_7,BP1_19_8,BP1_20,BP1_21,BP1_22,BP1_23,BP1_24,BP1_25,BP1_26,BP1_27,BP1_28,BP1_29,BP1_30,BP1_31_01,BP1_31_02,BP1_31_03,BP1_31_04,BP1_31_05,BP1_31_06,BP1_31_07,BP1_31_08,BP1_31_99,BP1_32_1,BP1_32_2,BP1_32_3,BP1_32_4,BP1_32_5,BP1_32_9,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,BP2_1,BP3_1_01,BP3_1_02,BP3_1_03,BP3_1_04,BP3_1_05,BP3_1_06,BP3_1_07,BP3_1_08,BP3_1_09,BP3_1_10,BP3_1_11,BP3_1_12,BP3_1_99,BP3_2,BP4_1,BP5_1,BP5_1A_1,BP5_1A_2,BP5_1A_3,BP5_1A_4,BP5_2_1,BP5_2_2,BP5_2_3,BP5_3,BP6_1,BP6_2,BP6_3,BP7_1,FAC_DEL,FAC_DEL_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,TIPO_DELITO_STR,LUGAR_STR,SEXO_STR
16176,1401658.04,1401658.04.01,1401658.04.01.02,1401658.04.01.02.08.1,1401658,4,1,1,1,8,2,A,2,38,,8,14,23,1,2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,6.0,,2.0,3.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1,3000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2536,,U,3,292,6537,Fraude bancario,,Mujer
16177,1401538.05,1401538.05.01,1401538.05.01.01,1401538.05.01.01.02.1,1401538,5,1,1,1,2,1,A,1,48,,11,14,23,2,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,1000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,,U,2,291,6536,Robo de accesorios de vehículo,,Hombre
16178,1401538.05,1401538.05.01,1401538.05.01.01,1401538.05.01.01.03.1,1401538,5,1,1,2,3,1,A,1,48,,1,14,23,9,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,,U,2,291,6536,Robo en vivienda,,Hombre
16179,1401663.01,1401663.01.01,1401663.01.01.03,1401663.01.01.03.09.1,1401663,1,1,1,1,9,3,A,2,21,,3,14,23,1,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,0.0,1.0,,,,,,3384,,U,3,292,6538,Extorsión,,Mujer
16180,1409260.08,1409260.08.01,1409260.08.01.03,1409260.08.01.03.02.1,1409260,8,1,1,2,2,3,A,1,18,,5,14,23,2,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254,,C,2,299,6587,Robo de accesorios de vehículo,,Hombre
16181,1409260.08,1409260.08.01,1409260.08.01.03,1409260.08.01.03.11.1,1409260,8,1,1,1,11,3,A,1,18,,10,14,23,3,1,,,,,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761,,C,2,299,6587,Lesiones,,Hombre
16182,1401783.01,1401783.01.01,1401783.01.01.01,1401783.01.01.01.10.1,1401783,1,1,1,1,10,1,A,1,43,,3,14,24,3,3,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097,,C,2,297,6567,Amenazas/intimidación,,Hombre
16183,1401783.06,1401783.06.01,1401783.06.01.01,1401783.06.01.01.09.1,1401783,6,1,1,1,9,1,A,1,75,,11,14,24,1,8,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,7.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,1600.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,0.0,0.0,3.0,,,,,2097,,C,2,297,6567,Extorsión,,Hombre
16184,1401794.08,1401794.08.01,1401794.08.01.01,1401794.08.01.01.03.1,1401794,8,1,1,1,3,1,A,1,23,,8,14,24,3,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,900.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,,C,3,298,6575,Robo en vivienda,,Hombre
16185,1401783.12,1401783.12.01,1401783.12.01.01,1401783.12.01.01.09.1,1401783,12,1,1,1,9,1,A,1,61,,10,14,24,1,3,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,0.0,3.0,,,,,2097,,C,2,297,6567,Extorsión,,Hombre
16188,1401851.03,1401851.03.01,1401851.03.01.02,1401851.03.01.02.09.3,1401851,3,1,3,5,9,2,A,2,20,,4,14,25,2,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,1969,,C,3,298,6574,Extorsión,,Mujer
16189,1401851.03,1401851.03.01,1401851.03.01.02,1401851.03.01.02.09.4,1401851,3,1,4,5,9,2,A,2,20,,2,14,25,2,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1969,,C,3,298,6574,Extorsión,,Mujer
16190,1401851.03,1401851.03.01,1401851.03.01.02,1401851.03.01.02.09.1,1401851,3,1,1,5,9,2,A,2,20,,12,14,25,3,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,1969,,C,3,298,6574,Extorsión,,Mujer
16191,1401851.03,1401851.03.01,1401851.03.01.02,1401851.03.01.02.10.3,1401851,3,1,3,3,10,2,A,2,20,,2,14,25,3,1,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,,C,3,298,6574,Amenazas/intimidación,,Mujer
16192,1401851.03,1401851.03.01,1401851.03.01.02,1401851.03.01.02.09.2,1401851,3,1,2,5,9,2,A,2,20,,4,14,25,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,1,,,,1.0,2.0,,2.0,5.0,3.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,1969,,C,3,298,6574,Extorsión,,Mujer
16193,1401851.03,1401851.03.01,1401851.03.01.02,1401851.03.01.02.09.5,1401851,3,1,5,5,9,2,A,2,20,,1,14,25,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1969,,C,3,298,6574,Extorsión,,Mujer
16194,1401851.03,1401851.03.01,1401851.03.01.02,1401851.03.01.02.10.1,1401851,3,1,1,3,10,2,A,2,20,,4,14,25,3,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,,C,3,298,6574,Amenazas/intimidación,,Mujer
16195,1401851.03,1401851.03.01,1401851.03.01.02,1401851.03.01.02.10.2,1401851,3,1,2,3,10,2,A,2,20,,2,14,25,3,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,,C,3,298,6574,Amenazas/intimidación,,Mujer
16196,1401851.01,1401851.01.01,1401851.01.01.02,1401851.01.01.02.03.1,1401851,1,1,1,1,3,2,A,2,43,,11,14,25,1,1,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,2.0,,6.0,,,,,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,,C,3,298,6574,Robo en vivienda,,Mujer
16197,1401908.09,1401908.09.01,1401908.09.01.01,1401908.09.01.01.10.1,1401908,9,1,1,1,10,1,A,1,54,,10,14,27,2,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685,,C,2,301,6595,Amenazas/intimidación,,Hombre
16198,1401908.11,1401908.11.01,1401908.11.01.01,1401908.11.01.01.09.1,1401908,11,1,1,1,9,1,A,1,42,,2,14,27,3,2,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,0.0,0.0,3.0,,,,,2528,,C,2,301,6595,Extorsión,,Hombre
16199,1401908.17,1401908.17.01,1401908.17.01.02,1401908.17.01.02.09.1,1401908,17,1,1,2,9,2,A,2,30,,2,14,27,1,1,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,0.0,0.0,3.0,,,,,1685,,C,2,301,6595,Extorsión,,Mujer
16200,1401908.17,1401908.17.01,1401908.17.01.02,1401908.17.01.02.09.2,1401908,17,1,2,2,9,2,A,2,30,,7,14,27,1,1,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,0.0,0.0,3.0,,,,,1685,,C,2,301,6595,Extorsión,,Mujer
16201,1460520.1,1460520.10.01,1460520.10.01.02,1460520.10.01.02.09.1,1460520,10,1,1,1,9,2,A,2,74,,12,14,29,1,2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,,,,,0.0,1.0,0.0,3.0,,,,,3665,,R,2,303,6602,Extorsión,,Mujer
16202,1460520.07,1460520.07.01,1460520.07.01.02,1460520.07.01.02.03.1,1460520,7,1,1,1,3,2,A,2,37,,7,14,29,2,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2.0,,5.0,2.0,4.0,2.0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,5000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222,,R,2,303,6602,Robo en vivienda,,Mujer
16204,1401997.03,1401997.03.01,1401997.03.01.03,1401997.03.01.03.02.1,1401997,3,1,1,1,2,3,A,1,44,,4,14,30,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,5000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,,C,2,299,6586,Robo de accesorios de vehículo,,Hombre
16205,1401997.07,1401997.07.01,1401997.07.01.04,1401997.07.01.04.08.2,1401997,7,1,2,2,8,4,A,1,42,,2,14,30,3,1,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,5025,,C,2,299,6586,Fraude bancario,,Hombre
16206,1401997.13,1401997.13.01,1401997.13.01.01,1401997.13.01.01.04.1,1401997,13,1,1,1,4,1,A,1,49,,11,14,30,3,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,5000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,1256,,C,2,299,6586,Robo en transporte público,,Hombre
16207,1401997.13,1401997.13.01,1401997.13.01.01,1401997.13.01.01.09.1,1401997,13,1,1,1,9,1,A,1,49,,12,14,30,3,2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,0.0,3.0,,,,,1256,,C,2,299,6586,Extorsión,,Hombre
16208,1402571.05,1402571.05.01,1402571.05.01.02,1402571.05.01.02.09.2,1402571,5,1,2,3,9,2,A,1,23,,6,14,30,1,2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,0.0,0.0,3.0,,,,,1523,,U,3,280,6385,Extorsión,,Hombre
16209,1402571.05,1402571.05.01,1402571.05.01.02,1402571.05.01.02.10.1,1402571,5,1,1,4,10,2,A,1,23,,12,14,30,2,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523,,U,3,280,6385,Amenazas/intimidación,,Hombre
16210,1402571.05,1402571.05.01,1402571.05.01.02,1402571.05.01.02.10.3,1402571,5,1,3,4,10,2,A,1,23,,10,14,30,1,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523,,U,3,280,6385,Amenazas/intimidación,,Hombre
16211,1402571.05,1402571.05.01,1402571.05.01.02,1402571.05.01.02.10.2,1402571,5,1,2,4,10,2,A,1,23,,10,14,30,2,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523,,U,3,280,6385,Amenazas/intimidación,,Hombre
16212,1402571.05,1402571.05.01,1402571.05.01.02,1402571.05.01.02.10.4,1402571,5,1,4,4,10,2,A,1,23,,8,14,30,2,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523,,U,3,280,6385,Amenazas/intimidación,,Hombre
16213,1401997.03,1401997.03.01,1401997.03.01.03,1401997.03.01.03.03.1,1401997,3,1,1,1,3,3,A,1,44,,4,14,30,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,,C,2,299,6586,Robo en vivienda,,Hombre
16214,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.04.1,1402117,1,1,1,2,4,2,A,2,58,,12,14,32,3,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,8.0,,,,,,,2,,,,,,,,,,,,,,,,1,300000.0,10000.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,1277,,C,2,301,6592,Robo en transporte público,,Mujer
16215,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.04.2,1402117,1,1,2,2,4,2,A,2,58,,6,14,32,2,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,70000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,1277,,C,2,301,6592,Robo en transporte público,,Mujer
16216,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.08.1,1402117,1,1,1,3,8,2,A,2,58,,1,14,32,2,4,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,72000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2554,,C,2,301,6592,Fraude bancario,,Mujer
16217,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.08.2,1402117,1,1,2,3,8,2,A,2,58,,3,14,32,2,4,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,35000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2554,,C,2,301,6592,Fraude bancario,,Mujer
16218,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.10.1,1402117,1,1,1,4,10,2,A,2,58,,4,14,32,1,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,,C,2,301,6592,Amenazas/intimidación,,Mujer
16219,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.10.2,1402117,1,1,2,4,10,2,A,2,58,,5,14,32,1,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,,C,2,301,6592,Amenazas/intimidación,,Mujer
16220,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.10.3,1402117,1,1,3,4,10,2,A,2,58,,6,14,32,2,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,8.0,,,,,,,2,,,,,,,,,,,,,,,,4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,,C,2,301,6592,Amenazas/intimidación,,Mujer
16221,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.10.4,1402117,1,1,4,4,10,2,A,2,58,,9,14,32,2,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,8.0,,,,,,,2,,,,,,,,,,,,,,,,4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,,C,2,301,6592,Amenazas/intimidación,,Mujer
